V,I,G,P,no_module_fault,fault,partial_shading
137.5869,10.56456,901.72118,1453.54506,0,0,0
137.2441,10.59912,901.44419,1454.666685,0,0,0
136.96582,10.6453,901.92088,1458.042244,0,0,0
136.80026,10.61257,901.85744,1451.802335,0,0,0
138.30188,10.56137,901.96495,1460.657326,0,0,0
137.1822,10.6183,901.8453,1456.641754,0,0,0
135.91953,10.62092,901.86915,1443.590455,0,0,0
137.66095,10.60049,901.80293,1459.273524,0,0,0
138.61512,10.605,901.80698,1470.013348,0,0,0
135.69941,10.60974,901.91173,1439.735458,0,0,0
136.02856,10.58918,901.98603,1440.430907,0,0,0
134.77713,10.59727,901.61877,1428.269636,0,0,0
140.33194,10.60432,901.86915,1488.124798,0,0,0
137.58043,10.60123,901.88809,1458.521782,0,0,0
134.71052,10.58056,901.71096,1425.312739,0,0,0
137.48851,10.46092,901.12057,1438.256304,0,0,0
137.15603,10.51073,901.16997,1441.609999,0,0,0
138.47077,10.55371,901.30027,1461.38035,0,0,0
137.12526,10.52262,901.36073,1442.917003,0,0,0
140.69647,10.45716,901.41758,1471.285498,0,0,0
137.22451,10.47272,901.29132,1437.11387,0,0,0
138.30203,10.53515,901.507,1457.032631,0,0,0
135.81117,10.53307,901.33582,1430.50856,0,0,0
138.55196,10.44736,901.13846,1447.502205,0,0,0
140.33361,10.43412,901.24385,1464.257727,0,0,0
134.89405,10.64895,901.0467,1436.479994,0,0,0
137.37245,10.585,901.25385,1454.087383,0,0,0
134.90356,10.53435,901.16826,1421.121317,0,0,0
133.44538,10.57283,900.98581,1410.895317,0,0,0
136.47907,10.63614,901.22575,1451.610496,0,0,0
136.26821,10.59397,901.37372,1443.621329,0,0,0
137.44438,10.59497,901.05521,1456.219083,0,0,0
138.36494,10.60551,901.24108,1467.430755,0,0,0
133.48258,10.57924,901.23235,1412.14425,0,0,0
135.94029,10.60581,901.15294,1441.756887,0,0,0
136.14644,10.59934,900.98538,1443.062407,0,0,0
139.00186,10.59681,900.76098,1472.9763,0,0,0
136.65683,10.59928,901.04712,1448.464005,0,0,0
138.04784,10.60192,901.1061,1463.572156,0,0,0
136.63046,10.61235,901.12057,1449.970262,0,0,0
137.11002,10.61808,901.19743,1455.845161,0,0,0
138.8437,10.59485,901.02562,1471.028175,0,0,0
138.59619,10.55337,901.05138,1462.656874,0,0,0
138.80665,10.56007,901.17188,1465.80794,0,0,0
140.99838,10.61319,900.93237,1496.442597,0,0,0
136.68193,10.61227,901.16763,1450.505545,0,0,0
136.69615,10.59628,901.28004,1448.47068,0,0,0
137.2075,10.60002,901.02115,1454.402244,0,0,0
137.62785,10.61144,900.96899,1460.429673,0,0,0
137.38521,10.6244,901.20808,1459.635425,0,0,0
137.14737,10.5821,901.16635,1451.307184,0,0,0
138.09223,10.58293,901.35009,1461.420404,0,0,0
137.58579,10.60543,901.09481,1459.156465,0,0,0
138.05199,10.57512,901.26322,1459.91636,0,0,0
139.45784,10.57293,901.08906,1474.47798,0,0,0
135.47104,10.57667,901.49891,1432.832485,0,0,0
137.06123,10.59577,901.53084,1452.269269,0,0,0
136.56122,10.62733,901.65092,1451.28115,0,0,0
135.60568,10.59527,901.54021,1436.778793,0,0,0
141.31173,10.57584,901.5021,1494.490247,0,0,0
137.85344,10.60401,901.30367,1461.799256,0,0,0
136.6546,10.64503,901.49039,1454.692317,0,0,0
137.89038,10.60173,901.57874,1461.876578,0,0,0
136.66254,10.59318,901.73438,1447.690885,0,0,0
136.40608,10.59145,901.75737,1444.738176,0,0,0
136.70324,10.70658,901.37265,1463.624175,0,0,0
136.04506,10.67915,901.55533,1452.845602,0,0,0
136.64412,10.66727,901.31709,1457.619722,0,0,0
136.73381,10.67089,901.46569,1459.071446,0,0,0
132.61551,10.68232,901.30687,1416.641315,0,0,0
136.17442,10.66753,901.32922,1452.644711,0,0,0
133.86902,10.65653,901.51658,1426.579228,0,0,0
134.79586,10.67609,901.39863,1439.092733,0,0,0
136.4201,10.68943,901.22085,1458.25311,0,0,0
135.73079,10.65869,901.42354,1446.712414,0,0,0
137.9616,10.58052,901.06352,1459.705468,0,0,0
135.77306,10.55017,900.96196,1432.428864,0,0,0
139.39868,10.53935,901.21532,1469.171478,0,0,0
138.59042,10.59152,901.12505,1467.883205,0,0,0
135.3399,10.64156,901.17763,1440.227666,0,0,0
138.45903,10.61201,901.19466,1469.328611,0,0,0
136.38893,10.5792,901.13463,1442.885768,0,0,0
137.71324,10.60698,901.19573,1460.721582,0,0,0
137.40682,10.60322,901.18849,1456.954742,0,0,0
138.24534,10.6131,901.04627,1467.211618,0,0,0
137.0963,10.6094,901.05095,1454.509485,0,0,0
136.42613,10.59435,901.30303,1445.34617,0,0,0
135.35509,10.59396,901.23831,1433.946409,0,0,0
138.14998,10.57398,900.93556,1460.795126,0,0,0
136.0735,10.60152,901.06309,1442.585932,0,0,0
135.74188,10.61945,901.02541,1441.504108,0,0,0
135.8223,10.62783,900.9015,1443.496315,0,0,0
138.29357,10.57473,900.88319,1462.417163,0,0,0
140.00518,10.56491,901.03903,1479.142126,0,0,0
138.59544,10.58571,900.70562,1467.131135,0,0,0
137.49717,10.59767,901.61771,1457.149634,0,0,0
137.11058,10.55495,901.25321,1447.195316,0,0,0
136.01069,10.57819,901.28004,1438.746921,0,0,0
