V,I,G,P,no_module_fault,fault,partial_shading
139.84494,9.848,843.63976,1377.192969,0,0,0
138.10271,9.88346,843.4705,1364.93261,0,0,0
138.22029,9.88927,843.22417,1366.897767,0,0,0
139.47126,9.903,843.44367,1381.183888,0,0,0
139.25023,9.88875,843.28144,1377.010712,0,0,0
140.11668,9.87659,843.30252,1383.875001,0,0,0
137.47449,9.8821,843.36618,1358.536658,0,0,0
140.13794,9.87586,843.19585,1383.982676,0,0,0
137.19854,9.87084,842.91056,1354.264837,0,0,0
136.60571,9.89468,843.17797,1351.669787,0,0,0
137.17238,9.88506,843.0151,1355.957207,0,0,0
137.73839,9.82871,843.25972,1353.790691,0,0,0
137.65746,9.85025,843.2033,1355.960395,0,0,0
140.27187,9.88581,843.23907,1386.701055,0,0,0
138.72354,9.89626,843.23971,1372.84422,0,0,0
138.46703,9.89866,843.06002,1370.638051,0,0,0
139.36122,9.85036,843.12836,1372.758187,0,0,0
140.06172,9.84544,843.11538,1378.969261,0,0,0
134.83301,9.90611,843.20756,1335.670629,0,0,0
138.55737,9.91413,843.08642,1373.675779,0,0,0
141.61541,9.8243,842.89353,1391.272272,0,0,0
138.71129,9.85235,843.1241,1366.632178,0,0,0
138.84577,9.8917,842.90141,1373.420703,0,0,0
136.18956,9.89447,843.2246,1347.523516,0,0,0
137.58199,9.91104,843.16115,1363.580606,0,0,0
138.22317,9.9678,843.15519,1377.780914,0,0,0
137.21337,10.02317,843.1835,1375.312934,0,0,0
139.00617,9.94958,842.99168,1383.053009,0,0,0
138.90322,9.91762,843.16413,1377.589353,0,0,0
140.88875,9.95454,843.17009,1402.482697,0,0,0
139.31329,9.94731,843.41898,1385.792483,0,0,0
134.81641,9.93389,843.12347,1339.251387,0,0,0
138.56967,9.93287,843.41855,1376.394518,0,0,0
139.29077,9.99233,843.46624,1391.83934,0,0,0
138.84344,9.94332,842.81454,1380.564754,0,0,0
139.58413,9.97846,842.94633,1392.834658,0,0,0
141.34857,9.95822,842.9293,1407.580157,0,0,0
135.69278,9.96338,843.31998,1351.95873,0,0,0
137.07611,9.94186,843.13709,1362.791495,0,0,0
140.33048,9.94996,843.12474,1396.282663,0,0,0
138.83109,9.9941,843.11303,1387.491797,0,0,0
138.63663,9.97522,843.13347,1382.930884,0,0,0
137.19986,9.9725,843.35766,1368.225604,0,0,0
135.60811,9.97643,843.34467,1352.884817,0,0,0
141.91302,9.86256,842.63528,1399.625675,0,0,0
142.24844,9.88983,843.21842,1406.812889,0,0,0
139.95032,9.87524,843.07876,1382.042998,0,0,0
137.13644,9.85797,842.75046,1351.886911,0,0,0
135.62886,9.86263,842.93526,1337.657264,0,0,0
140.39445,9.90208,843.01297,1390.197075,0,0,0
135.10551,9.8937,843.1009,1336.693384,0,0,0
138.24974,9.87247,842.86904,1364.866411,0,0,0
139.30671,9.86856,843.34233,1374.756626,0,0,0
136.85488,9.91821,843.18478,1357.355439,0,0,0
139.99668,9.89519,843.11218,1385.293748,0,0,0
138.17752,9.88152,843.04001,1365.403927,0,0,0
140.45443,9.92286,842.87032,1393.709645,0,0,0
138.26235,9.89258,843.02596,1367.771358,0,0,0
141.17213,9.83868,843.18989,1388.947412,0,0,0
140.06749,9.85413,843.2131,1380.243255,0,0,0
