V,I,G,P,no_module_fault,fault,partial_shading
137.23256,9.97704,853.89537,1369.17474,0,0,0
140.32162,9.96323,854.19173,1398.056574,0,0,0
141.35389,9.92268,853.97819,1402.609417,0,0,0
141.07227,9.91332,854.14596,1398.494556,0,0,0
138.88596,9.96785,854.2209,1384.394416,0,0,0
139.97385,9.97742,854.19408,1396.57789,0,0,0
141.00521,9.90852,853.75017,1397.152943,0,0,0
142.13719,9.90422,853.93305,1407.758,0,0,0
135.83739,9.96403,854.21217,1353.487829,0,0,0
137.86624,9.9853,854.00012,1376.635766,0,0,0
141.99076,10.03008,853.33692,1424.178682,0,0,0
136.69549,9.98446,853.56686,1364.830652,0,0,0
137.73323,10.06647,853.49915,1386.487428,0,0,0
138.45675,10.0804,853.44784,1395.699423,0,0,0
140.70183,10.02364,853.29285,1410.344491,0,0,0
140.09806,10.00911,853.49915,1402.256893,0,0,0
138.09922,10.06674,853.40995,1390.208942,0,0,0
137.46614,10.08926,853.55728,1386.931628,0,0,0
137.71116,10.05345,853.33671,1384.472262,0,0,0
137.71248,10.00803,853.45168,1378.230631,0,0,0
136.53601,10.00102,853.77636,1365.499367,0,0,0
140.17251,10.04053,854.04909,1407.406292,0,0,0
140.71818,10.06461,853.9586,1416.273602,0,0,0
136.5971,10.06179,854.23729,1374.411335,0,0,0
137.25802,10.02448,854.06442,1375.940276,0,0,0
137.52652,10.03096,854.32075,1379.523021,0,0,0
136.0408,10.06522,854.00374,1369.280581,0,0,0
138.25313,10.03613,854.06867,1387.526386,0,0,0
138.73113,9.99862,854.09955,1387.119851,0,0,0
135.52252,10.05274,854.07996,1362.372658,0,0,0
139.00197,10.02293,853.74314,1393.207015,0,0,0
139.27093,10.02984,853.80638,1396.865145,0,0,0
136.47102,10.06318,853.96201,1373.332439,0,0,0
137.79923,10.07527,853.73101,1388.364448,0,0,0
137.69132,10.04414,853.79999,1382.990895,0,0,0
135.73034,10.0443,853.66075,1363.316254,0,0,0
137.18291,10.04044,853.94689,1377.376777,0,0,0
137.46371,10.00135,853.58176,1374.822676,0,0,0
138.5762,10.02796,853.96329,1389.636591,0,0,0
138.11207,10.02963,853.90772,1385.212961,0,0,0
136.05568,9.91688,853.36843,1349.247852,0,0,0
140.11086,9.92207,853.57005,1390.189761,0,0,0
140.21882,9.95329,853.67842,1395.638579,0,0,0
140.33326,9.96128,853.59943,1397.898896,0,0,0
139.35404,9.92512,853.48148,1383.105569,0,0,0
138.07472,9.95925,853.6616,1375.120655,0,0,0
141.20741,9.99012,853.47424,1410.678971,0,0,0
141.21936,9.94092,853.42762,1403.85036,0,0,0
140.87058,9.94182,853.54663,1400.50995,0,0,0
138.44041,9.96268,853.65436,1379.237504,0,0,0
140.85084,9.86771,853.58389,1389.875242,0,0,0
139.7514,9.92375,853.46019,1386.857956,0,0,0
139.99364,9.86705,853.39717,1381.324246,0,0,0
138.05149,9.84554,853.49021,1359.191467,0,0,0
139.39372,9.88897,853.48446,1378.460315,0,0,0
140.45797,9.86289,853.52917,1385.321508,0,0,0
141.22867,9.81632,853.44508,1386.345818,0,0,0
140.66397,9.87524,853.26709,1389.090463,0,0,0
141.81685,9.88721,853.63392,1402.172977,0,0,0
140.62348,9.82553,853.69886,1381.700221,0,0,0
139.61227,9.86119,853.17426,1376.743121,0,0,0
141.50968,9.86676,853.18853,1396.24205,0,0,0
143.79712,9.83807,853.13381,1414.686132,0,0,0
143.7339,9.86862,853.20748,1418.45524,0,0,0
140.75336,9.8976,853.04524,1393.120456,0,0,0
139.22148,9.84907,853.39632,1371.202102,0,0,0
140.52038,9.82076,853.35715,1380.016927,0,0,0
138.31934,9.83487,853.10187,1360.352727,0,0,0
141.90887,9.87149,852.99436,1400.851991,0,0,0
140.03727,9.84504,853.05099,1378.672525,0,0,0
137.47889,9.94745,854.29755,1367.564384,0,0,0
137.65625,9.93116,854.0146,1367.086244,0,0,0
140.15581,9.91832,854.16917,1390.110173,0,0,0
138.45038,9.97123,854.08102,1380.520583,0,0,0
138.51911,9.96782,854.22197,1380.733555,0,0,0
139.46554,9.93136,854.21111,1385.082485,0,0,0
138.74186,9.93785,854.10338,1378.795793,0,0,0
139.87207,9.94393,854.1615,1390.878073,0,0,0
136.99558,9.93872,854.06548,1361.560711,0,0,0
139.87617,9.94145,854.03972,1390.57195,0,0,0
136.45402,10.02463,853.79658,1367.901063,0,0,0
134.1731,10.0654,853.73654,1350.505921,0,0,0
136.9973,10.03248,853.39228,1374.422672,0,0,0
137.19298,10.00841,853.3976,1373.083593,0,0,0
136.63,10.04892,853.53556,1372.98394,0,0,0
140.61948,10.07619,853.64712,1416.908598,0,0,0
136.25247,10.04722,853.42847,1368.958542,0,0,0
138.57782,10.01646,853.48319,1388.059191,0,0,0
136.68836,10.04208,853.57367,1372.635446,0,0,0
137.10628,10.02738,853.19726,1374.81677,0,0,0
136.25019,10.08071,853.36119,1373.498653,0,0,0
135.41228,10.03341,853.50277,1358.646924,0,0,0
138.08742,10.02593,853.50959,1384.454807,0,0,0
142.16614,10.05246,853.49979,1429.119436,0,0,0
137.06401,10.05163,853.22749,1377.716715,0,0,0
138.34424,10.05113,853.41442,1390.515941,0,0,0
137.53538,10.02721,853.66692,1379.096138,0,0,0
138.22059,10.02387,853.6831,1385.505225,0,0,0
134.5603,10.04154,853.54025,1351.192635,0,0,0
136.8112,10.04397,853.43209,1374.127588,0,0,0
138.62155,9.99147,853.73399,1385.033058,0,0,0
139.46225,10.0148,853.50597,1396.686541,0,0,0
135.43521,10.06676,853.43741,1363.393755,0,0,0
136.89815,10.05203,853.61753,1376.104311,0,0,0
139.29795,10.01503,853.7012,1395.073148,0,0,0
138.54052,10.01811,853.56217,1387.914169,0,0,0
137.36744,10.09018,853.67246,1386.062196,0,0,0
139.13609,10.08438,853.76273,1403.101203,0,0,0
137.80586,10.00106,853.71951,1378.204674,0,0,0
138.64534,10.03855,853.52172,1391.798178,0,0,0
139.99177,10.05317,853.47659,1407.361062,0,0,0
137.3101,10.04053,853.67459,1378.666178,0,0,0
139.85784,10.02784,853.42592,1402.472042,0,0,0
137.55188,10.03385,853.64244,1380.174931,0,0,0
137.65473,10.04242,853.39377,1382.386614,0,0,0
138.10499,10.08033,853.57176,1392.143874,0,0,0
138.01171,10.04563,853.62456,1386.414574,0,0,0
137.95016,9.99527,853.47574,1378.849096,0,0,0
136.4242,10.05711,853.58751,1372.033186,0,0,0
139.69659,10.09031,853.45998,1409.581899,0,0,0
137.78121,10.00953,853.03566,1379.125155,0,0,0
139.95381,10.04318,853.1221,1405.581306,0,0,0
135.05611,9.99828,853.0165,1350.328803,0,0,0
139.50026,10.01585,853.2507,1397.213679,0,0,0
137.81836,10.04888,853.46956,1384.920161,0,0,0
138.08069,10.05054,853.12231,1387.785498,0,0,0
138.76094,9.99974,853.10081,1387.573322,0,0,0
141.01786,9.9934,853.27305,1409.247882,0,0,0
140.81475,10.04079,853.28497,1413.891334,0,0,0
136.73928,10.01764,853.28306,1369.804881,0,0,0
139.87865,10.05498,853.37397,1406.477028,0,0,0
137.6978,10.05592,853.26751,1384.678061,0,0,0
139.15917,10.01886,853.39292,1394.216242,0,0,0
139.44145,10.01543,853.56388,1396.566082,0,0,0
137.06047,10.058,853.13317,1378.554207,0,0,0
140.18253,10.03936,853.1617,1407.342884,0,0,0
134.76276,10.03036,853.33862,1351.718997,0,0,0
136.33841,10.02776,853.22557,1367.168854,0,0,0
138.44587,10.03957,853.29668,1389.937003,0,0,0
139.36041,10.05462,853.2771,1401.215966,0,0,0
135.01932,10.03013,852.9126,1354.261332,0,0,0
134.67595,10.01772,852.70736,1349.145958,0,0,0
138.82553,10.05318,852.79146,1395.638042,0,0,0
138.42957,10.04487,852.55514,1390.507035,0,0,0
137.5579,10.06761,852.67287,1384.87929,0,0,0
138.52341,10.02183,852.84277,1388.258066,0,0,0
137.80262,10.04611,852.80998,1384.380279,0,0,0
135.98047,10.07309,852.94539,1369.743513,0,0,0
138.38392,10.04186,852.78358,1389.631951,0,0,0
138.65961,9.99614,852.83936,1386.060874,0,0,0
136.35522,10.02369,853.39121,1366.782455,0,0,0
139.07191,10.00923,853.29945,1392.002734,0,0,0
138.03706,10.03831,853.12529,1385.6588,0,0,0
137.92435,10.06784,853.08186,1388.600288,0,0,0
138.05868,10.04585,853.20066,1386.91679,0,0,0
137.80955,10.01523,853.14169,1380.194339,0,0,0
135.97101,10.01315,853.23622,1361.498119,0,0,0
136.31204,10.05826,853.32904,1371.061939,0,0,0
138.50828,9.99717,853.03971,1384.690822,0,0,0
137.87773,9.99566,853.25006,1378.178911,0,0,0
138.13829,9.98528,853.40739,1379.349504,0,0,0
139.56899,9.95045,853.34672,1388.774257,0,0,0
139.29477,9.9311,853.36502,1383.35029,0,0,0
140.73837,9.9711,853.24239,1403.316361,0,0,0
138.28973,9.97783,853.49639,1379.831417,0,0,0
138.66599,9.90202,853.06951,1373.073406,0,0,0
139.24274,9.87916,853.38908,1375.601307,0,0,0
138.16532,9.97486,853.00735,1378.179724,0,0,0
138.00563,9.95735,853.74783,1374.17036,0,0,0
140.29176,9.89405,853.63265,1388.053688,0,0,0
139.08816,9.92487,853.4619,1380.431907,0,0,0
140.3485,9.94649,853.54088,1395.974952,0,0,0
140.55237,9.94079,853.69652,1397.201594,0,0,0
142.86906,9.93348,853.43443,1419.18695,0,0,0
138.87442,9.95479,853.45232,1382.465687,0,0,0
137.35236,9.93747,853.35012,1364.934957,0,0,0
138.65506,9.91674,853.39909,1375.00618,0,0,0
137.9866,9.94052,853.56686,1371.658557,0,0,0
139.85805,9.9565,853.35076,1392.496675,0,0,0
137.00161,9.9678,853.34416,1365.604648,0,0,0
139.37261,9.9257,853.72973,1383.370715,0,0,0
138.34409,9.98297,853.70503,1381.0849,0,0,0
138.28011,9.96582,853.88089,1378.074686,0,0,0
140.27116,9.90684,853.53003,1389.643939,0,0,0
141.11448,9.91664,853.98884,1399.381497,0,0,0
138.27161,9.97038,853.65266,1378.620495,0,0,0
140.45463,9.94908,853.81596,1397.39435,0,0,0
139.17031,9.91441,853.42804,1379.791513,0,0,0
142.25912,9.92727,853.52087,1412.244694,0,0,0
140.53734,9.90596,853.75464,1392.157269,0,0,0
141.28915,9.94128,852.55088,1404.595001,0,0,0
138.85002,9.96093,852.4638,1383.07533,0,0,0
139.50243,9.90261,852.43165,1381.438158,0,0,0
139.70221,9.90798,852.67309,1384.166703,0,0,0
139.04666,9.96114,852.67159,1385.063247,0,0,0
137.12181,9.96582,852.67649,1366.531277,0,0,0
140.63041,9.94321,852.62178,1398.317699,0,0,0
140.18952,9.93037,852.51298,1392.133804,0,0,0
139.42758,9.93336,852.45677,1384.984346,0,0,0
142.55743,9.92806,852.58558,1415.318718,0,0,0
139.99921,9.97306,852.85129,1396.220521,0,0,0
137.77382,9.94015,852.79742,1369.492437,0,0,0
138.74728,9.91979,852.86534,1376.343881,0,0,0
137.52095,9.95436,852.75803,1368.933044,0,0,0
136.59158,9.95373,853.11678,1359.595708,0,0,0
140.71448,9.92652,852.80849,1396.8051,0,0,0
140.44562,9.93122,853.12615,1394.79635,0,0,0
138.1675,9.94054,852.58005,1373.45956,0,0,0
138.10888,9.94812,852.53363,1373.923711,0,0,0
138.54816,9.91311,852.72589,1373.44315,0,0,0
140.15221,9.93679,852.59665,1392.663079,0,0,0
139.03542,9.91661,852.55386,1378.760036,0,0,0
139.95426,9.96176,852.41185,1394.190749,0,0,0
138.8684,9.9652,852.58132,1383.85138,0,0,0
140.64281,9.92806,852.46635,1396.310256,0,0,0
139.26612,9.93898,852.74547,1384.163181,0,0,0
140.14892,9.96833,853.03289,1397.050684,0,0,0
140.78803,9.95058,852.73483,1400.922556,0,0,0
143.30616,9.91824,852.39546,1421.344888,0,0,0
139.83477,9.92274,852.9192,1387.544066,0,0,0
137.81345,9.93958,852.49041,1369.807811,0,0,0
138.06915,9.92837,852.61134,1370.801607,0,0,0
138.47558,9.94001,852.58494,1376.44865,0,0,0
141.4207,9.90666,852.69203,1401.006792,0,0,0
143.1936,9.91276,852.64413,1419.44379,0,0,0
137.85005,9.94442,852.38864,1370.838794,0,0,0
141.23975,9.92878,852.56344,1402.338405,0,0,0
139.19324,9.87847,852.65946,1375.016246,0,0,0
137.89008,9.94485,852.5347,1371.296162,0,0,0
142.35812,9.9732,852.62114,1419.766002,0,0,0
139.85025,9.91598,852.99819,1386.752282,0,0,0
136.47047,9.95557,852.90579,1358.641317,0,0,0
141.73045,9.94918,853.23175,1410.101759,0,0,0
139.0419,9.91827,852.99713,1379.055106,0,0,0
139.13179,9.95073,853.01267,1384.462877,0,0,0
138.87938,9.96104,852.88471,1383.383059,0,0,0
138.14786,9.93618,852.9703,1372.662004,0,0,0
139.33212,9.92868,852.93304,1383.384033,0,0,0
138.73928,9.8934,852.95667,1372.603193,0,0,0
136.9267,9.92622,853.12593,1359.164548,0,0,0
140.79957,9.9022,852.48679,1394.225502,0,0,0
139.35029,9.93669,852.4704,1384.680633,0,0,0
137.03451,9.93953,852.38162,1362.058623,0,0,0
142.84598,9.91814,852.41568,1416.766428,0,0,0
137.58711,9.90832,852.62028,1363.257114,0,0,0
138.77198,9.9461,852.83298,1380.23999,0,0,0
140.8682,9.95213,852.2592,1401.938639,0,0,0
137.46204,9.92255,852.3995,1363.973965,0,0,0
139.60225,9.93093,852.62816,1386.380173,0,0,0
141.74427,9.95806,852.48147,1411.497945,0,0,0
140.9179,9.9399,852.47274,1400.709834,0,0,0
137.64546,9.93831,852.60048,1367.963252,0,0,0
138.71984,9.97207,852.51958,1383.323955,0,0,0
137.1001,9.92854,852.48466,1361.203827,0,0,0
141.4376,9.89952,852.71843,1400.16435,0,0,0
139.92415,9.96259,852.45379,1394.006938,0,0,0
138.90372,9.96755,852.67777,1384.529774,0,0,0
139.31061,9.96322,852.84852,1387.982256,0,0,0
141.27868,9.95138,852.67159,1405.917831,0,0,0
139.10248,9.93056,852.4506,1381.365524,0,0,0
139.80151,9.91972,852.38694,1386.791835,0,0,0
140.72106,9.9201,852.51937,1395.966987,0,0,0
136.96304,9.94917,853.05717,1362.668569,0,0,0
139.81265,9.94272,852.60134,1390.118031,0,0,0
138.78215,9.9192,852.56706,1376.607902,0,0,0
141.90097,9.93128,852.60538,1409.258265,0,0,0
137.81224,9.96139,852.70247,1372.801469,0,0,0
138.53536,9.94649,852.63285,1377.940573,0,0,0
141.61354,9.91675,852.92921,1404.346073,0,0,0
137.8996,9.91476,852.86619,1367.241438,0,0,0
138.73381,9.94856,852.33542,1380.201633,0,0,0
138.97372,9.9737,852.58622,1386.082191,0,0,0
139.13958,9.91111,852.58643,1379.027683,0,0,0
139.74143,9.9176,852.70715,1385.899606,0,0,0
140.35351,9.95008,852.64562,1396.528653,0,0,0
137.87414,9.95117,852.68927,1372.009006,0,0,0
138.93323,9.93143,852.84149,1379.805648,0,0,0
