V,I,G,P,no_module_fault,fault,partial_shading
141.26582,10.45429,897.07518,1476.833849,0,0,0
139.85299,10.44425,897.26636,1460.659591,0,0,0
135.06588,10.48345,896.84843,1415.9564,0,0,0
139.69765,10.42622,897.10285,1456.518432,0,0,0
135.93963,10.47174,897.09242,1423.524461,0,0,0
138.68037,10.52558,897.26871,1459.691329,0,0,0
138.16208,10.50094,897.09242,1450.831712,0,0,0
138.42325,10.45218,897.09157,1446.824725,0,0,0
138.65329,10.47189,897.08859,1451.962001,0,0,0
138.06374,10.52828,897.14927,1453.573713,0,0,0
136.81525,10.49421,897.05601,1435.767965,0,0,0
140.23714,10.42083,897.10583,1461.387396,0,0,0
138.5307,10.47395,897.38644,1450.963625,0,0,0
137.78754,10.47384,897.47714,1443.164648,0,0,0
136.64782,10.48546,897.28765,1432.815251,0,0,0
135.73586,10.51073,897.40475,1426.682976,0,0,0
137.72457,10.4831,897.12116,1443.78044,0,0,0
138.59554,10.46144,897.32598,1449.908926,0,0,0
138.66675,10.48526,897.35493,1453.956927,0,0,0
135.00808,10.48658,897.42668,1415.773032,0,0,0
135.81082,10.48596,897.27147,1424.106826,0,0,0
138.06176,10.48897,897.37537,1448.125659,0,0,0
137.14009,10.39085,897.16587,1425.002104,0,0,0
139.81983,10.38746,896.90528,1452.372891,0,0,0
139.47905,10.42298,897.14607,1453.787349,0,0,0
139.69583,10.41458,897.05665,1454.873397,0,0,0
139.17177,10.35834,897.05708,1441.588512,0,0,0
140.9758,10.36639,897.27978,1461.410123,0,0,0
141.1815,10.40233,897.1927,1468.616553,0,0,0
138.85017,10.39693,897.21271,1443.615498,0,0,0
142.07154,10.33779,897.05239,1468.705745,0,0,0
141.08953,10.3519,896.82544,1460.544706,0,0,0
140.63087,10.39302,897.50397,1461.579445,0,0,0
139.80622,10.36711,897.48566,1449.386461,0,0,0
139.44858,10.31533,897.51014,1438.458121,0,0,0
140.70907,10.35149,897.5623,1456.548531,0,0,0
142.46608,10.39862,897.27467,1481.450629,0,0,0
139.55426,10.3478,897.46628,1444.079572,0,0,0
137.9943,10.33834,897.49779,1426.631991,0,0,0
137.91908,10.38245,897.23038,1431.937952,0,0,0
138.42234,10.33666,897.51227,1430.824665,0,0,0
139.27796,10.34275,897.58444,1440.517121,0,0,0
139.79584,10.48084,897.32874,1465.177832,0,0,0
137.36547,10.52923,897.58572,1446.352628,0,0,0
138.34156,10.46193,897.46075,1447.319717,0,0,0
140.15287,10.45056,897.63682,1464.675977,0,0,0
136.54998,10.4741,897.4963,1430.238146,0,0,0
137.85339,10.4748,897.70175,1443.98669,0,0,0
139.16985,10.42097,897.60722,1450.284832,0,0,0
136.41646,10.44853,897.26636,1425.351475,0,0,0
137.38288,10.49691,897.45606,1442.095727,0,0,0
135.86558,10.45552,897.28957,1420.545289,0,0,0
136.92437,10.55331,897.31469,1445.005323,0,0,0
137.17268,10.57113,897.37601,1450.070233,0,0,0
138.11025,10.57055,897.19589,1459.901303,0,0,0
137.9656,10.56466,897.35216,1457.559656,0,0,0
136.08727,10.5751,897.48991,1439.136489,0,0,0
137.81097,10.58337,897.09625,1458.504486,0,0,0
137.72635,10.53758,897.06985,1451.302431,0,0,0
136.93409,10.56791,897.191,1447.107139,0,0,0
137.40879,10.583,897.02791,1454.197225,0,0,0
137.89357,10.54084,897.1861,1453.514058,0,0,0
134.16966,10.55818,896.82161,1416.587421,0,0,0
136.0443,10.54789,896.54355,1434.980312,0,0,0
141.37079,10.56487,896.71813,1493.564018,0,0,0
134.23339,10.56672,896.42709,1418.406647,0,0,0
136.37617,10.59544,896.61126,1444.965527,0,0,0
137.86346,10.57652,896.5938,1458.115642,0,0,0
136.40345,10.56488,896.58124,1441.086081,0,0,0
138.34981,10.56283,896.51588,1461.365524,0,0,0
135.51381,10.54102,896.63723,1428.453781,0,0,0
138.36357,10.56678,896.35066,1462.057404,0,0,0
137.69841,10.54798,896.84801,1452.440075,0,0,0
136.46864,10.56115,896.73772,1441.265777,0,0,0
138.89249,10.58488,896.94892,1470.16034,0,0,0
133.47666,10.53789,896.8891,1406.562361,0,0,0
135.83896,10.54468,896.55846,1432.378365,0,0,0
137.28282,10.57001,896.86035,1451.08078,0,0,0
137.14631,10.57858,896.57932,1450.813212,0,0,0
134.52112,10.56022,896.76689,1420.572622,0,0,0
135.44594,10.52495,896.66448,1425.561746,0,0,0
139.77362,10.54266,896.76242,1473.585753,0,0,0
138.49218,10.53067,895.45199,1458.415445,0,0,0
133.64141,10.6164,895.57462,1418.790665,0,0,0
135.24738,10.56275,895.52693,1428.584263,0,0,0
137.37139,10.50305,895.78689,1442.818578,0,0,0
137.26237,10.54718,895.726,1447.730924,0,0,0
138.93647,10.60119,895.66532,1472.891916,0,0,0
135.72548,10.58154,895.94188,1436.184596,0,0,0
137.01451,10.55309,895.8184,1445.926455,0,0,0
136.50367,10.59861,895.66809,1446.749162,0,0,0
137.29107,10.61199,895.69768,1456.931462,0,0,0
136.59665,10.56323,896.29084,1442.901831,0,0,0
135.89504,10.54587,896.00235,1433.131425,0,0,0
136.40988,10.55684,896.32128,1440.057278,0,0,0
135.04508,10.5864,896.20546,1429.641235,0,0,0
135.79978,10.57334,896.44498,1435.857246,0,0,0
135.37574,10.55338,896.31468,1428.671627,0,0,0
134.93155,10.56942,896.27785,1426.148223,0,0,0
137.13796,10.62715,896.09943,1457.385672,0,0,0
138.0191,10.60212,896.17416,1463.29506,0,0,0
137.50294,10.5402,896.28807,1449.308488,0,0,0
134.93661,10.64539,896.68748,1436.452839,0,0,0
133.50839,10.69509,896.452,1427.884247,0,0,0
136.70597,10.67413,896.71004,1459.217296,0,0,0
134.76529,10.6272,896.4124,1432.17769,0,0,0
133.07939,10.67231,896.67428,1420.264505,0,0,0
134.98966,10.72363,896.7473,1447.579168,0,0,0
135.41086,10.69205,896.54951,1447.819686,0,0,0
137.35449,10.6147,896.67321,1457.976705,0,0,0
134.26684,10.63555,896.50523,1428.00169,0,0,0
135.50106,10.68373,896.55782,1447.65674,0,0,0
137.27593,10.60282,896.58826,1455.511976,0,0,0
136.73356,10.57405,896.21312,1445.8275,0,0,0
137.03086,10.55405,896.28487,1446.230548,0,0,0
136.92422,10.60731,896.52482,1452.397648,0,0,0
137.54975,10.61016,896.60572,1459.424855,0,0,0
136.22134,10.53563,896.48862,1435.177636,0,0,0
140.01976,10.52883,896.66789,1474.24425,0,0,0
134.92133,10.54051,896.54824,1422.139628,0,0,0
138.54599,10.57227,896.14393,1464.745614,0,0,0
139.99739,10.56026,896.46861,1478.408838,0,0,0
138.15358,10.55977,896.74666,1458.870029,0,0,0
139.43983,10.55497,896.67002,1471.783222,0,0,0
136.91688,10.58288,896.86632,1448.974911,0,0,0
140.06329,10.5645,896.68833,1479.698627,0,0,0
139.27083,10.52464,896.58677,1465.775348,0,0,0
138.28092,10.56689,896.66959,1461.199271,0,0,0
137.06341,10.57859,896.78094,1449.937618,0,0,0
136.88818,10.54589,896.6219,1443.607689,0,0,0
135.86695,10.51746,896.82352,1428.975212,0,0,0
136.26882,10.57185,896.706,1440.613525,0,0,0
136.12553,10.53265,896.52248,1433.762564,0,0,0
136.35036,10.54196,896.39856,1437.400041,0,0,0
136.22823,10.57799,896.49054,1441.020855,0,0,0
135.3316,10.55799,896.62935,1428.829679,0,0,0
138.86794,10.60356,896.43838,1472.494534,0,0,0
135.80555,10.62143,896.66938,1442.449143,0,0,0
135.51457,10.5508,896.66427,1429.787125,0,0,0
141.01503,10.54189,896.55846,1486.564935,0,0,0
135.97956,10.62318,896.55867,1444.535342,0,0,0
135.72654,10.62117,896.71728,1441.574655,0,0,0
136.54623,10.47953,897.48161,1430.940314,0,0,0
138.23916,10.48084,897.22251,1448.862518,0,0,0
133.87018,10.47999,896.88037,1402.958148,0,0,0
141.09723,10.48249,897.34854,1479.050303,0,0,0
140.00933,10.47086,897.4022,1466.018093,0,0,0
137.5414,10.51404,897.25061,1446.115781,0,0,0
138.38878,10.51421,897.41178,1455.048695,0,0,0
137.48431,10.45214,897.31342,1437.005256,0,0,0
138.35213,10.44184,897.18056,1444.650805,0,0,0
141.72134,10.4823,897.05899,1485.565602,0,0,0
137.48937,10.46539,897.01067,1438.879878,0,0,0
139.87419,10.48433,897.08816,1466.487166,0,0,0
139.43183,10.4987,897.0805,1463.852954,0,0,0
136.60221,10.46897,896.90102,1430.084438,0,0,0
138.17564,10.45932,897.0624,1445.223235,0,0,0
137.03567,10.51785,897.003,1441.320622,0,0,0
135.25664,10.60301,897.1037,1434.127506,0,0,0
135.79138,10.54818,896.92359,1432.351919,0,0,0
137.70327,10.51089,897.12521,1447.383924,0,0,0
136.81611,10.56628,897.18397,1445.637327,0,0,0
139.46392,10.56975,896.94999,1474.098768,0,0,0
136.81965,10.56201,896.6879,1445.090511,0,0,0
136.42552,10.58016,897.13926,1443.40383,0,0,0
139.0792,10.57176,896.81543,1470.311923,0,0,0
137.48365,10.57602,896.55697,1454.029832,0,0,0
137.55694,10.55935,896.77881,1452.511874,0,0,0
136.84324,10.55152,896.74475,1443.904184,0,0,0
136.38888,10.57568,896.80734,1442.40515,0,0,0
138.24033,10.56598,896.74539,1460.644562,0,0,0
139.9818,10.50828,896.5444,1470.967949,0,0,0
136.81216,10.574,896.3711,1446.65178,0,0,0
137.3554,10.5496,896.15372,1449.044528,0,0,0
135.50197,10.5587,896.41517,1430.724651,0,0,0
140.25,10.55879,896.43476,1480.870298,0,0,0
135.40196,10.57201,896.62446,1431.470875,0,0,0
140.51471,10.56697,896.63851,1484.814725,0,0,0
138.23922,10.5302,896.39495,1455.686634,0,0,0
137.25078,10.55579,896.55335,1448.790411,0,0,0
136.54224,10.56616,896.55356,1442.727155,0,0,0
135.97207,10.55609,896.24847,1435.333408,0,0,0
135.11275,10.53256,896.45392,1423.083146,0,0,0
134.60044,10.59466,896.05387,1426.045898,0,0,0
136.63066,10.58542,896.30127,1446.292921,0,0,0
135.43425,10.54029,896.56293,1427.516271,0,0,0
136.68952,10.56174,896.43391,1443.679171,0,0,0
137.05419,10.60562,896.31724,1453.544659,0,0,0
136.96689,10.59253,896.2342,1450.825891,0,0,0
138.56461,10.55828,896.38622,1463.00395,0,0,0
138.79161,10.56604,896.23718,1466.477703,0,0,0
135.6862,10.56062,896.4156,1432.930397,0,0,0
134.82304,10.5684,896.18758,1424.863816,0,0,0
138.35107,10.53379,895.92102,1457.361118,0,0,0
138.00184,10.52421,896.02683,1452.360345,0,0,0
136.93252,10.55754,895.96658,1445.670557,0,0,0
139.2071,10.57042,896.16224,1471.477514,0,0,0
138.39759,10.54285,896.24102,1459.105032,0,0,0
137.63347,10.55911,896.00065,1453.286949,0,0,0
137.09322,10.57013,895.98617,1449.093158,0,0,0
137.743,10.57194,895.8959,1456.210731,0,0,0
137.54732,10.59934,896.11732,1457.910811,0,0,0
140.05585,10.40186,896.05749,1456.841344,0,0,0
138.85989,10.46766,895.94614,1453.538116,0,0,0
136.96729,10.49514,896.0675,1437.490884,0,0,0
140.44294,10.45276,896.18374,1468.016346,0,0,0
141.69912,10.44168,896.19694,1479.576867,0,0,0
141.31982,10.43197,896.21185,1474.244123,0,0,0
138.49947,10.4475,896.08709,1446.973213,0,0,0
139.68616,10.46374,896.00682,1461.63966,0,0,0
139.16595,10.47323,896.2655,1457.517003,0,0,0
139.06063,10.45393,896.0081,1453.730092,0,0,0
134.18566,10.48186,896.60125,1406.515302,0,0,0
137.97547,10.46878,896.27167,1444.434841,0,0,0
139.71167,10.46011,896.42156,1461.399436,0,0,0
136.28562,10.36698,896.32831,1412.870297,0,0,0
141.37337,10.35229,896.14478,1463.538125,0,0,0
139.25311,10.41149,896.36301,1449.832362,0,0,0
139.01634,10.3786,896.00576,1442.794986,0,0,0
138.76373,10.40147,896.23186,1443.346775,0,0,0
140.0356,10.40588,896.18374,1457.193649,0,0,0
137.76982,10.38691,896.39047,1431.002721,0,0,0
139.90335,10.33628,896.20333,1446.080199,0,0,0
138.40867,10.30601,896.17693,1426.441137,0,0,0
137.87495,10.37631,896.34555,1430.633222,0,0,0
137.44164,10.40856,896.3315,1430.569556,0,0,0
139.58772,10.33595,896.56591,1442.771695,0,0,0
141.12071,10.32479,896.35535,1457.041695,0,0,0
137.55886,10.41394,896.10029,1432.529715,0,0,0
137.62815,10.41309,896.29105,1433.134312,0,0,0
139.49454,10.35651,896.49501,1444.676598,0,0,0
139.60098,10.35847,896.41858,1446.052563,0,0,0
139.06123,10.43165,896.6285,1450.63808,0,0,0
139.62578,10.46939,896.65597,1461.796745,0,0,0
139.03066,10.45141,896.26699,1453.06643,0,0,0
136.90013,10.46188,896.34065,1432.232732,0,0,0
140.75447,10.50202,896.2457,1478.206259,0,0,0
136.70972,10.44586,896.14457,1428.050596,0,0,0
136.55504,10.42343,896.32171,1423.371901,0,0,0
139.16459,10.48359,895.98766,1458.944504,0,0,0
138.30962,10.49307,896.34598,1451.292524,0,0,0
140.32987,10.44904,896.28573,1466.312425,0,0,0
137.31632,10.46555,896.77753,1437.090813,0,0,0
137.67027,10.47959,896.78222,1442.727985,0,0,0
137.7558,10.50288,896.75773,1446.832637,0,0,0
139.001,10.50052,896.86674,1459.582781,0,0,0
138.17853,10.46509,896.85823,1446.050753,0,0,0
140.57899,10.45173,896.6813,1469.293647,0,0,0
137.665,10.45477,896.60593,1439.255912,0,0,0
139.12759,10.45038,896.47223,1453.936184,0,0,0
137.97638,10.46634,896.59018,1444.107705,0,0,0
136.12189,10.4659,896.37344,1424.638089,0,0,0
139.95938,10.45357,896.37153,1463.075176,0,0,0
138.40174,10.46583,896.10029,1448.489083,0,0,0
139.85167,10.48429,896.03705,1466.245465,0,0,0
139.97699,10.49169,896.25315,1468.595186,0,0,0
137.98321,10.49039,896.24187,1447.497686,0,0,0
138.05716,10.48401,896.23889,1447.392646,0,0,0
138.2959,10.48048,895.99767,1449.407414,0,0,0
138.55044,10.48342,896.26976,1452.482454,0,0,0
138.06946,10.47024,896.1401,1445.620383,0,0,0
136.68932,10.4145,896.34087,1423.550923,0,0,0
136.38559,10.51186,896.67321,1433.666228,0,0,0
140.12402,10.44442,896.83183,1463.514117,0,0,0
140.99154,10.42696,896.94275,1470.113148,0,0,0
138.99356,10.48825,896.35982,1457.799206,0,0,0
138.40396,10.4685,896.54632,1448.881855,0,0,0
139.44716,10.45867,896.56037,1458.431829,0,0,0
138.96694,10.4548,896.59699,1452.871564,0,0,0
138.26938,10.47752,896.79265,1448.720194,0,0,0
135.55223,10.49445,896.49565,1422.5461,0,0,0
134.28952,10.46835,896.35364,1405.789697,0,0,0
135.73383,10.43729,896.49735,1416.693347,0,0,0
138.38944,10.44897,896.59359,1446.027107,0,0,0
140.61761,10.43319,896.44306,1467.090242,0,0,0
137.33115,10.43779,896.7143,1433.433704,0,0,0
137.83972,10.48583,896.60359,1445.363871,0,0,0
136.27631,10.47255,896.34917,1427.16047,0,0,0
139.48882,10.46421,896.49437,1459.640305,0,0,0
138.86986,10.45666,896.79244,1452.11491,0,0,0
138.60262,10.44375,896.57379,1447.531113,0,0,0
138.07254,10.48517,896.81181,1447.714054,0,0,0
133.99378,10.45301,896.00214,1400.638322,0,0,0
138.16,10.42708,896.08389,1440.605373,0,0,0
141.01483,10.45741,896.20014,1474.649893,0,0,0
138.16603,10.48253,896.17714,1448.329554,0,0,0
142.11097,10.4815,896.11114,1489.536132,0,0,0
139.43568,10.43699,896.22441,1455.288798,0,0,0
138.29924,10.43797,896.21972,1443.563318,0,0,0
135.99631,10.48343,896.46031,1425.707796,0,0,0
137.96074,10.49377,896.29084,1447.728275,0,0,0
137.90911,10.46873,896.32703,1443.733237,0,0,0
140.34693,10.46045,896.39984,1468.092044,0,0,0
138.72794,10.46905,896.4486,1452.34974,0,0,0
137.55051,10.50128,896.24868,1444.45642,0,0,0
138.81844,10.43946,896.18545,1449.189552,0,0,0
138.16355,10.46145,896.33682,1445.39107,0,0,0
137.91701,10.46493,896.16331,1443.291855,0,0,0
137.07024,10.4456,896.43923,1431.780899,0,0,0
137.19713,10.45298,896.45839,1434.118856,0,0,0
139.71324,10.46608,896.03727,1462.249947,0,0,0
137.53877,10.47523,896.3579,1440.75025,0,0,0
138.55955,10.4636,896.57421,1449.831707,0,0,0
138.25506,10.45663,896.45307,1445.682008,0,0,0
138.93541,10.51671,896.55313,1461.143416,0,0,0
138.55672,10.48573,896.45498,1452.868356,0,0,0
139.74725,10.41308,896.55633,1455.199294,0,0,0
136.0773,10.41331,896.53653,1417.015109,0,0,0
135.44052,10.48127,896.79095,1419.588659,0,0,0
140.41662,10.44623,896.63744,1466.824308,0,0,0
136.92842,10.45625,896.60891,1431.757792,0,0,0
136.56916,10.47325,896.71175,1430.322955,0,0,0
139.60822,10.45139,896.70919,1459.099954,0,0,0
140.06678,10.45868,896.45328,1464.913631,0,0,0
138.0892,10.43809,896.61871,1441.387498,0,0,0
137.74998,10.48591,896.27678,1444.433893,0,0,0
137.92748,10.49941,896.44477,1448.157163,0,0,0
139.69618,10.46282,896.64681,1461.615986,0,0,0
139.63049,10.46029,896.59742,1460.575418,0,0,0
137.87814,10.50785,896.46095,1448.802813,0,0,0
138.84046,10.49235,896.44604,1456.7627,0,0,0
137.24541,10.43036,896.22931,1431.519035,0,0,0
138.76681,10.49791,896.36535,1456.761482,0,0,0
137.87262,10.47772,896.5031,1444.590708,0,0,0
134.04576,10.42536,896.61317,1397.475304,0,0,0
140.05569,10.49394,896.36556,1469.736008,0,0,0
139.13969,10.49209,896.49948,1459.86615,0,0,0
138.19032,10.46449,896.44796,1446.091222,0,0,0
140.59453,10.45789,896.22079,1470.322129,0,0,0
137.80682,10.48269,896.53972,1444.586174,0,0,0
138.54958,10.48544,896.2968,1452.753308,0,0,0
140.29732,10.45672,896.12903,1467.049792,0,0,0
137.58048,10.55161,896.7307,1451.695569,0,0,0
137.93685,10.57581,896.35535,1458.793918,0,0,0
136.6056,10.58893,896.23803,1446.507136,0,0,0
137.65685,10.58839,896.63297,1457.564414,0,0,0
137.05171,10.55246,896.60146,1446.232688,0,0,0
138.63466,10.5438,896.57698,1461.736128,0,0,0
137.99237,10.55306,896.71899,1456.24176,0,0,0
137.77195,10.56062,896.55399,1454.957211,0,0,0
137.73277,10.54084,896.442,1451.819091,0,0,0
139.65089,10.54329,896.42305,1472.379832,0,0,0
137.12607,10.58332,896.37365,1451.249079,0,0,0
135.72538,10.55436,896.18225,1432.494522,0,0,0
138.32359,10.58708,896.22036,1464.442913,0,0,0
137.22982,10.57806,896.29169,1451.62527,0,0,0
136.84885,10.55649,896.30212,1444.643517,0,0,0
138.1923,10.57757,896.28402,1461.738727,0,0,0
139.72893,10.55652,896.26593,1475.051244,0,0,0
135.08188,10.55546,896.27572,1425.851381,0,0,0
134.47157,10.59216,896.44029,1424.344385,0,0,0
136.30283,10.57363,896.43774,1441.215692,0,0,0
139.38607,10.56436,896.37642,1472.524622,0,0,0
136.17503,10.59967,896.5708,1443.41038,0,0,0
137.87475,10.56723,896.74901,1456.954194,0,0,0
134.71295,10.5502,896.74837,1421.248565,0,0,0
135.92217,10.54186,896.7175,1432.872487,0,0,0
139.36983,10.57517,896.53504,1473.859645,0,0,0
137.01952,10.56558,896.84588,1447.6907,0,0,0
134.90797,10.51332,896.73857,1418.330659,0,0,0
136.4693,10.52982,896.74241,1436.997165,0,0,0
135.31541,10.54415,896.84524,1426.78598,0,0,0
134.66441,10.45622,896.5806,1408.080697,0,0,0
136.25672,10.51261,896.40133,1432.413757,0,0,0
138.14619,10.46528,896.71175,1445.738559,0,0,0
141.23145,10.42457,896.739,1472.277137,0,0,0
140.17185,10.48507,896.43476,1469.711659,0,0,0
137.49231,10.50704,896.40006,1444.637201,0,0,0
138.79708,10.45334,896.38089,1450.893068,0,0,0
139.34411,10.43825,896.3596,1454.508656,0,0,0
138.10408,10.48669,896.32958,1448.254675,0,0,0
141.35819,10.47586,896.53546,1480.848608,0,0,0
139.92962,10.47541,896.77732,1465.820141,0,0,0
134.84844,10.442,896.43518,1408.08741,0,0,0
136.70147,10.47,896.73495,1431.264391,0,0,0
138.09557,10.52441,896.7109,1453.374398,0,0,0
137.82287,10.48406,896.83757,1444.943238,0,0,0
139.24268,10.42188,896.82906,1451.170502,0,0,0
136.54654,10.47578,896.69706,1430.431513,0,0,0
139.79427,10.53474,896.62637,1472.696288,0,0,0
139.21692,10.46586,896.82544,1457.024794,0,0,0
137.40611,10.37134,896.89399,1425.085485,0,0,0
138.91633,10.36937,896.93572,1440.474825,0,0,0
140.55945,10.33639,896.87355,1452.877293,0,0,0
140.55009,10.3509,896.706,1454.819927,0,0,0
139.96985,10.37832,896.93296,1452.651894,0,0,0
141.22837,10.35916,896.87441,1463.007281,0,0,0
138.02158,10.35413,896.51907,1429.093382,0,0,0
140.10413,10.32915,896.65213,1447.156574,0,0,0
138.73963,10.38615,896.62616,1440.970608,0,0,0
143.05309,10.35614,896.62339,1481.477827,0,0,0
138.11045,10.34693,896.87824,1429.019158,0,0,0
139.7927,10.42662,896.51247,1457.565362,0,0,0
137.31769,10.51958,896.78413,1444.524425,0,0,0
142.9508,10.45926,896.7852,1495.159584,0,0,0
137.38025,10.41251,896.55675,1430.473227,0,0,0
134.49278,10.4435,896.52141,1404.575348,0,0,0
137.30342,10.48507,896.62211,1439.63597,0,0,0
138.2381,10.46682,896.6911,1446.91331,0,0,0
139.56464,10.42605,896.65213,1455.107915,0,0,0
135.99723,10.46549,896.68364,1423.277651,0,0,0
137.91296,10.47884,896.50097,1445.167842,0,0,0
138.43671,10.47361,896.49182,1449.93211,0,0,0
138.41029,10.49808,896.70195,1453.042297,0,0,0
139.44443,10.46203,896.67917,1458.87181,0,0,0
137.7965,10.44535,896.50566,1439.332671,0,0,0
138.98435,10.45832,896.66597,1453.542807,0,0,0
138.36266,10.48099,896.56548,1450.177656,0,0,0
140.0725,10.45438,896.47713,1464.371143,0,0,0
136.93135,10.44846,896.63446,1430.721733,0,0,0
138.90388,10.47092,896.34619,1454.451415,0,0,0
139.66005,10.43237,896.52993,1456.985316,0,0,0
135.87251,10.45064,896.84013,1419.954688,0,0,0
138.09613,10.48568,897.06325,1448.031828,0,0,0
137.14996,10.47171,896.85844,1436.194608,0,0,0
138.11901,10.45612,897.05261,1444.188943,0,0,0
138.06804,10.45517,897.18056,1443.52483,0,0,0
139.0871,10.41478,896.89825,1448.561547,0,0,0
138.91258,10.42968,897.27105,1448.813757,0,0,0
138.0108,10.47658,897.09859,1445.881187,0,0,0
136.89805,10.49226,896.94658,1436.369934,0,0,0
140.52645,10.44655,896.95063,1468.016586,0,0,0
136.61477,10.5391,896.48713,1439.796723,0,0,0
137.8422,10.53599,896.62382,1452.304041,0,0,0
137.92344,10.5637,896.77093,1456.981843,0,0,0
136.19786,10.54498,896.37067,1436.20371,0,0,0
135.64657,10.52135,896.67811,1427.185039,0,0,0
136.24599,10.52604,896.49842,1434.130741,0,0,0
136.14264,10.54722,896.17374,1435.926375,0,0,0
138.68285,10.54669,896.53291,1462.645027,0,0,0
133.96032,10.54742,896.46095,1412.935758,0,0,0
138.19736,10.56986,896.61892,1460.726748,0,0,0
138.69869,10.57373,896.32469,1466.562499,0,0,0
137.93118,10.52603,896.584,1451.867739,0,0,0
136.74054,10.52665,896.4454,1439.419805,0,0,0
136.17539,10.5509,896.51928,1436.772922,0,0,0
137.90896,10.55235,896.47117,1455.263614,0,0,0
137.47186,10.55015,896.26124,1450.348744,0,0,0
134.75344,10.57083,896.50736,1424.455706,0,0,0
138.20024,10.55141,896.40133,1458.207394,0,0,0
139.63671,10.54515,896.50033,1472.490052,0,0,0
137.29871,10.56224,896.60593,1450.181927,0,0,0
136.56926,10.48507,896.53057,1431.938251,0,0,0
140.91147,10.44282,896.54377,1471.513117,0,0,0
140.49305,10.40994,896.88207,1462.524221,0,0,0
138.3619,10.45083,896.64511,1445.996695,0,0,0
140.09598,10.48209,896.88335,1468.498671,0,0,0
137.33389,10.43828,896.7737,1433.529597,0,0,0
138.61629,10.42841,896.59124,1445.547505,0,0,0
134.9684,10.49708,896.96681,1416.774092,0,0,0
138.42487,10.47849,896.87717,1450.483616,0,0,0
137.12222,10.43087,896.67066,1430.304051,0,0,0
138.66807,10.49951,896.67704,1455.946788,0,0,0
137.30645,10.50211,896.87675,1442.007442,0,0,0
137.79088,10.42948,896.81479,1437.087227,0,0,0
138.832,10.47651,896.87292,1454.474836,0,0,0
136.95853,10.50051,896.96468,1438.134414,0,0,0
137.80353,10.47009,896.68961,1442.815361,0,0,0
140.47194,10.40625,896.86078,1461.786126,0,0,0
138.80472,10.46873,896.83332,1453.109136,0,0,0
140.4976,10.50009,896.58699,1475.237445,0,0,0
139.13675,10.45324,896.77221,1454.429841,0,0,0
136.35658,10.4289,896.85674,1422.049137,0,0,0
143.60853,10.47118,896.91848,1503.750767,0,0,0
137.72619,10.47873,896.86695,1443.195559,0,0,0
139.70459,10.45259,896.6434,1460.2748,0,0,0
136.74044,10.41947,896.9634,1424.762912,0,0,0
135.76876,10.45427,896.64766,1419.363275,0,0,0
138.66893,10.47937,896.76221,1453.163025,0,0,0
142.86598,10.47341,896.87228,1496.293984,0,0,0
140.10929,10.43887,896.6977,1462.582664,0,0,0
136.20378,10.49868,896.58422,1429.959901,0,0,0
138.50514,10.44182,896.6515,1446.245741,0,0,0
139.11833,10.45477,896.51375,1454.450143,0,0,0
140.24185,10.46524,896.65597,1467.664618,0,0,0
139.25453,10.43572,896.6368,1453.221284,0,0,0
139.0092,10.43131,896.73474,1450.048058,0,0,0
136.2506,10.45925,896.78243,1425.079088,0,0,0
139.9449,10.46128,896.37983,1464.002783,0,0,0
139.62138,10.45735,896.63979,1460.069638,0,0,0
140.46324,10.45673,896.91124,1468.786176,0,0,0
138.09993,10.44901,896.50459,1443.00755,0,0,0
140.42209,10.50195,896.7439,1474.705768,0,0,0
137.67234,10.49057,896.80138,1444.26132,0,0,0
138.00862,10.44,896.60785,1440.809993,0,0,0
136.21466,10.42835,896.72899,1420.49415,0,0,0
135.73064,10.46934,896.71622,1421.010219,0,0,0
139.81978,10.45799,896.49288,1462.233861,0,0,0
140.77471,10.4264,896.80223,1467.773436,0,0,0
137.72675,10.43583,896.58848,1437.292949,0,0,0
137.83329,10.47199,896.8693,1443.388835,0,0,0
139.26592,10.44859,896.88377,1455.132499,0,0,0
137.42651,10.3972,896.3579,1428.85091,0,0,0
137.84797,10.45803,896.62722,1441.618206,0,0,0
137.08061,10.50294,896.49097,1439.749422,0,0,0
138.14381,10.4597,896.47117,1444.942809,0,0,0
139.93852,10.4201,896.74028,1458.173372,0,0,0
136.50741,10.47428,896.57911,1429.816834,0,0,0
136.7041,10.49262,896.51353,1434.384174,0,0,0
137.63539,10.46956,896.60849,1440.981974,0,0,0
139.09833,10.45065,896.6515,1453.667962,0,0,0
137.33272,10.47044,896.574,1437.934005,0,0,0
138.67778,10.39977,897.20356,1442.217016,0,0,0
141.46797,10.38682,896.91507,1469.40234,0,0,0
143.83822,10.35203,897.18972,1489.017569,0,0,0
137.25852,10.30819,897.35536,1414.886903,0,0,0
139.37792,10.36753,897.4584,1445.004767,0,0,0
141.48103,10.42593,897.19674,1475.071315,0,0,0
141.23727,10.36906,897.37239,1464.497727,0,0,0
140.19878,10.31163,897.22634,1445.677946,0,0,0
142.19099,10.35854,897.08901,1472.891058,0,0,0
137.82175,10.39267,897.19674,1432.335967,0,0,0
133.28205,10.48722,897.12776,1397.75818,0,0,0
136.63526,10.49966,897.01279,1434.623774,0,0,0
139.02803,10.46644,896.79244,1455.128534,0,0,0
137.60771,10.46145,896.99299,1439.576178,0,0,0
137.46908,10.48515,897.03068,1441.383924,0,0,0
138.15423,10.47714,897.10775,1447.461209,0,0,0
